Symbol;<PER>;Timestamp;<TIME>;Open;High;Low;Close;Volume;Adj Close
GMKN;D;210727;0;251.2;256.26;249.72;254.32;28991100;254.32
GMKN;D;210728;0;254.7;257.78;253.8;256.9;18380800;256.9
GMKN;D;210729;0;257.52;258.1;248.86;251.78;54279300;251.78
GMKN;D;210730;0;250.9;253.32;249.5;253.18;24843500;253.18
GMKN;D;210802;0;254;255.8;252.22;252.9;14658800;252.9
GMKN;D;210803;0;253.38;256;252.34;255.82;15422100;255.82
GMKN;D;210804;0;255.84;257.46;253.32;254.46;14936000;254.46
GMKN;D;210805;0;254.38;256;253.14;254.96;14729700;254.96
GMKN;D;210806;0;255.66;255.86;250.8;251.02;13629600;251.02
GMKN;D;210809;0;250.96;251.28;246.84;248.7;24392800;248.7
GMKN;D;210810;0;249.02;250.4;245.04;246.5;24646900;246.5
GMKN;D;210811;0;246.5;247.36;244.72;245.28;17851200;245.28
GMKN;D;210812;0;246.44;248.14;245.3;247;16263700;247
GMKN;D;210813;0;246.7;247.38;244.14;244.6;10650900;244.6
GMKN;D;210816;0;244.02;245.54;242.1;244.26;17990900;244.26
GMKN;D;210817;0;244;247.86;243.62;245.72;19626000;245.72
GMKN;D;210818;0;246.82;247;241.22;241.46;17068300;241.46
GMKN;D;210819;0;240.84;241.9;236;237.36;29296500;237.36
GMKN;D;210820;0;237.3;238.78;234.8;235.5;23191100;235.5
GMKN;D;210823;0;237.72;238.96;235.9;238.58;17686900;238.58
GMKN;D;210824;0;239.7;240.92;236.6;240.66;17854300;240.66
GMKN;D;210825;0;240.6;240.72;237.98;239.32;12444700;239.32
GMKN;D;210826;0;238.9;240.14;236.8;237.12;14679400;237.12
GMKN;D;210827;0;237.46;239.9;236.9;239.86;12509200;239.86
GMKN;D;210830;0;240.2;243.98;239.98;242.66;16480800;242.66
GMKN;D;210831;0;243.96;245.62;239.54;240.32;27151400;240.32
GMKN;D;210901;0;240.72;242.5;238.8;242.28;19801500;242.28
GMKN;D;210902;0;241.56;242;238.68;238.8;24800300;238.8
GMKN;D;210903;0;239.38;244.9;239.38;244.42;31402000;244.42
GMKN;D;210906;0;245.08;247.84;245;246.58;21153000;246.58
GMKN;D;210907;0;246.58;246.84;242.96;243.76;14068000;243.76
